id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore
38739,Maserati,Ghibli  S RWD,2018,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,108,16.2544,20.2,23.5747,33.0,18.8945,471,3,3
38740,Maserati,Quattroporte V8,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,3.8,0,114,14.5898,18.0,21.7799,30.3,17.1354,517,3,3
38741,Maserati,Quattroporte SQ4 V6,2018,Large Cars,All-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,114,15.7274,19.5,22.9126,32.0,18.3114,485,3,3
38742,Maserati,Quattroporte S,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,114,15.8028,19.6,22.9126,32.0,18.3676,482,3,3
38754,BMW,530e,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,99,27.3323,35.7,30.7898,44.2,28.7869,193,8,10
38755,BMW,530e xDrive,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,99,26.7185,34.8,30.6012,43.9,28.3364,200,8,10
38756,Acura,TLX FWD,2018,Compact Cars,Front-Wheel Drive,Automatic (AM-S8),Premium Gasoline,4,2.4,0,93,23.421,30.0499,33.1566,47.9998,26.9868,330,6,6
38757,Acura,TLX FWD,2018,Compact Cars,Front-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,20.2278,25.5833,31.7753,45.7744,24.1825,368,5,5
38758,Acura,TLX FWD A-SPEC,2018,Compact Cars,Front-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,19.6583,24.8,30.1602,43.2,23.3109,382,5,5
38759,Acura,TLX AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,20.5651,26.0491,30.0,43.7815,24.1048,369,5,5
38760,Acura,TLX AWD A-SPEC,2018,Compact Cars,All-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,19.585,24.6996,28.7014,40.8998,22.8512,387,5,5
38761,Volvo,S60 Polestar AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,93,19.7288,24.8968,27.1619,38.4979,22.4995,393,4,4
38770,BMW,740e xDrive,2018,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,114,24.8563,32.1,29.4644,42.1,26.7381,214,8,9
38771,Honda,Civic Si 2Dr,2017,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.5,91,0,27.8749,36.5,37.9529,55.9,31.6578,279,7,7
38772,Honda,Civic Si 4Dr,2017,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.5,0,98,27.8749,36.5,37.9529,55.9,31.6578,279,7,7
38773,Audi,RS 3,2018,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,5,2.5,0,86,18.9487,23.2,28.4333,39.3,22.2954,399,4,4
38774,Audi,TT RS,2018,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,5,2.5,74,0,19.0476,23.2,28.7452,38.8,22.4569,395,4,4
38775,Audi,A3,2018,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S7),Regular Gasoline,4,2.0,0,86,25.9151,32.7,34.6815,49.9,29.2412,303,6,6
38776,Audi,A3 Cabriolet,2018,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S7),Regular Gasoline,4,2.0,79,0,25.0262,32.2,33.3744,48.8,28.2005,315,6,6
38777,Mercedes-Benz,AMG CLA45 4matic,2018,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,88,0,22.8912,29.3,30.1602,43.2,25.6759,348,5,5
38778,Toyota,Yaris,2018,Compact Cars,Front-Wheel Drive,Automatic 4-spd,Regular Gasoline,4,1.5,0,86,29.8859,39.5,34.6313,50.3998,31.8498,278,7,7
38779,Toyota,Yaris,2018,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.5,0,86,30.1161,39.8471,36.1595,52.913999999999994,32.5653,271,8,8
38780,Volvo,S60 Inscription FWD,2018,Compact Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,96,25.2036,32.6,35.7879,52.3,29.0728,304,6,6
38781,Volvo,S60 FWD,2018,Compact Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,93,25.2036,32.6,35.7879,52.3,29.0728,304,6,6
38782,Volvo,S60 AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,93,22.2876,28.4499,31.5415,45.4,25.6777,345,5,5
38783,Volvo,S60 Inscription AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,96,22.4655,28.7,32.7237,47.3,26.1551,338,5,5
38784,Volvo,S60 AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,93,22.4655,28.7,32.7237,47.3,26.1551,338,5,5
38785,Volvo,S60 CC AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,93,21.824,27.8,30.3494,43.5,24.9819,354,5,5
38786,Toyota,Avalon Hybrid,2018,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,104,40.3222,56.0848,38.8285,54.1578,39.6361,223,9,9
38787,Toyota,Avalon,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,104,20.7095,26.249000000000002,30.0,43.7678,24.2112,366,5,5
38788,Volvo,S90 FWD,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,102,23.808000000000003,30.6,33.7731,49.0,27.4532,322,6,6
38789,Volvo,S90 AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,102,21.5376,27.4,31.0408,44.6,24.9789,354,5,5
38790,Volvo,S90 AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,102,23.3858,30.0,31.9159,46.0,26.0,340,5,5
38791,Hyundai,Elantra GT,2018,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,0,24.2285,31.2,32.2893,46.6,27.2948,327,6,6
38792,Hyundai,Elantra GT,2018,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,0,23.4563,30.1,31.2288,44.9,26.4147,338,5,5
38815,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,77,0,19.1739,24.136999999999997,28.6091,40.755,22.5154,396,5,5
38816,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,77,0,13.765999999999998,16.923,19.6477,27.1352,15.9091,559,2,2
38817,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,77,0,16.4796,20.5,24.9093,33.8,19.4401,457,3,3
38818,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,6.2,77,0,16.5545,20.6,27.0,39.2,20.1939,442,4,4
38819,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S10),Premium Gasoline,8,6.2,77,0,12.5134,15.3,20.8771,27.0,15.2654,582,2,2
38820,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,77,0,21.6907,27.6138,31.0057,44.5441,25.0815,354,5,5
38821,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,77,0,19.814,25.0138,29.8817,42.7591,23.3549,379,5,5
38822,Jaguar,XE,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,91,25.1342,32.5,33.7731,49.0,28.4037,312,6,6
38823,Chevrolet,Impala,2018,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,105,21.6673,27.581,29.7091,41.8293,24.6726,360,5,5
38824,Chevrolet,Impala,2018,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,105,18.4859,23.2,27.7421,39.4,21.7518,409,4,4
38825,Chevrolet,Impala,2018,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,105,18.7066,23.5,28.0,39.4,22.3561,404,4,4
38826,Genesis,G90 AWD,2018,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.3,0,113,17.2268,21.5,24.2996,34.1,19.8232,448,4,4
38827,Genesis,G90 RWD,2018,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.3,0,113,17.2268,21.5,23.8388,33.4,19.6835,454,4,4
38828,Genesis,G90 AWD,2018,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,113,15.4251,19.1,22.9789,32.1,18.1031,493,3,3
38829,Genesis,G90 RWD,2018,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,113,15.7274,19.5,23.7728,33.3,18.5529,482,3,3
38840,Mercedes-Benz,Maybach S650 Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,12,6.0,88,0,13.0982,16.3,21.0406,26.9,15.7784,561,2,2
38848,Chevrolet,Camaro,2018,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.6,77,0,16.4811,20.502,28.302,37.9382,20.2957,437,4,4
38849,Chevrolet,Malibu,2018,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.5,0,100,26.8552,35.0,36.0301,52.7,30.3308,292,7,7
38850,Chevrolet,Malibu,2018,Midsize Cars,Front-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,0,100,22.3944,28.6,31.6665,45.6,25.7929,344,5,5
38851,Jaguar,XF,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,97,25.1342,32.5,33.7731,49.0,28.4037,312,6,6
38852,Jaguar,XF AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,97,23.2447,29.8,32.5377,47.0,26.6728,333,6,6
38853,Subaru,Legacy AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,2.5,0,105,25.3391,32.7956,33.6283,48.7646,28.5004,311,6,6
38854,Subaru,Legacy AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (AV-S6),Regular Gasoline,6,3.6,0,105,19.7311,24.9,28.3185,40.3,22.8491,387,5,5
38863,MINI,Cooper SE Countryman All4,2018,Midsize Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,28.0461,35.7,26.7445,40.7,27.445,223,8,9
38864,Jaguar,XE,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Diesel,4,2.0,0,91,31.925,42.6,42.2412,63.2,35.8667,284,8,7
38865,Jaguar,XE AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Diesel,4,2.0,0,91,30.1512,39.9,40.3193,59.9,34.0109,299,8,7
38866,Mazda,3 4-Door,2018,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,96,27.6717,36.2,37.7738,55.6,31.4575,281,7,7
38867,Mazda,3 4-Door,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,96,27.9425,36.6,36.9949,54.3,31.4,283,7,7
38868,Mazda,3 4-Door,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,96,26.7869,34.9,35.7879,52.3,30.2055,293,7,7
38869,Mazda,CX-3 2WD,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,0,28.5494,37.5,34.0,50.7,31.0651,290,7,7
38870,Mazda,CX-3 4WD,2018,Compact Cars,4-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,0,26.6501,34.7,31.5415,45.4,28.6494,308,6,6
38871,Jaguar,XF,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Diesel,4,2.0,0,97,31.0756,41.3,41.7197,62.3,35.1055,289,8,7
38872,Jaguar,XF AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Diesel,4,2.0,0,97,30.1512,39.9,40.3193,59.9,34.0109,299,8,7
38873,Mazda,3 5-Door,2018,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,0,27.4002,35.8,36.7543,53.9,30.9442,286,7,7
38874,Mazda,3 5-Door,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,0,28.1452,36.9,36.9348,54.2,31.5207,280,7,7
38875,Mazda,3 5-Door,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,0,26.0,34.8,35.0,52.0,30.0993,301,7,7
38876,Subaru,Impreza 4-Door,2018,Midsize Cars,All-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,100,23.7377,30.5,31.5415,45.4,26.7117,331,6,6
38877,Subaru,Impreza 4-Door,2018,Midsize Cars,All-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,2.0,0,100,27.8377,36.445,37.6313,55.3617,31.5303,282,7,7
38878,Subaru,Impreza Sport 4-Door,2018,Midsize Cars,All-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,100,23.3858,30.0,30.7898,44.2,26.2235,337,5,5
38879,Subaru,Impreza Sport 4-Door,2018,Midsize Cars,All-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,2.0,0,100,27.1281,35.4,35.7879,52.3,30.443,291,7,7
38880,Toyota,Camry,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.5,0,100,29.0,39.1,41.4291,61.8,33.9783,264,8,8
38881,Toyota,Camry,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.5,0,100,22.3944,28.6,33.0332,47.8,26.1901,338,5,5
38882,Toyota,Camry XSE,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.5,0,100,22.0593,28.1296,31.9939,46.1251,25.6424,345,5,5
38883,Toyota,Camry LE/SE,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.5,0,100,27.991999999999997,36.6731,39.0216,57.6979,32.0713,277,7,7
38884,Toyota,Camry XLE/XSE,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.5,0,100,28.1962,36.9756,39.275999999999996,58.1279,32.296,274,7,7
38885,Hyundai,Elantra GT,2018,Large Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,0,0,25.6879,33.3,31.7913,45.8,28.116999999999997,317,6,6
38886,Hyundai,Elantra GT,2018,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,0,21.8954,27.9,28.8926,41.2,24.5735,363,5,5
38900,Audi,TTS Coupe,2018,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,74,0,22.8034,28.2,27.3644,38.0,24.6524,358,5,5
38901,Audi,S3,2018,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,4,2.0,0,86,22.2207,28.2,28.2391,40.8,24.5778,359,5,5
38902,Mercedes-Benz,E400 Coupe,2018,Subcompact Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,6,3.0,89,0,19.8764,25.0996,26.2896,37.1483,22.3274,397,4,4
38903,Mercedes-Benz,E400 4matic Coupe,2018,Subcompact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,6,3.0,89,0,19.9857,25.2499,26.4203,37.3499,22.4457,394,4,4
38904,Volkswagen,Beetle Dune Convertible,2018,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,81,0,25.8394,32.3213,33.8472,49.2619,28.9182,305,6,6
38905,Volkswagen,Beetle Convertible,2018,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,81,0,26.028000000000002,32.3211,32.9303,48.6625,28.7387,308,6,6
38906,Cadillac,ATS AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,91,19.3663,24.4,27.4851,39.0,22.3352,398,4,4
38907,Cadillac,ATS-V,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.6,96,96,16.9285,21.1,24.89,35.0,19.7749,469,4,4
38908,Cadillac,ATS AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,91,21.7524,27.7,29.5912,42.3,24.6964,358,5,5
38909,Jaguar,XE AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,91,23.8782,30.7,34.1416,49.6,27.6136,321,6,6
38910,Volkswagen,Beetle Dune,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,0,25.8394,32.3213,33.8472,49.2619,28.9182,305,6,6
38911,Volkswagen,Beetle,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,0,26.028000000000002,32.3211,32.9303,48.6625,28.7387,308,6,6
38912,Volkswagen,Golf R,2018,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,21.1004,25.6,29.1824,37.8,24.1045,366,5,5
38913,Volkswagen,Golf R,2018,Compact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,4,2.0,0,0,22.2564,28.0,29.2653,40.0,24.9448,354,5,5
38914,Audi,A6 quattro,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,98,20.3418,25.7406,28.6426,40.8076,23.3924,378,5,5
38915,Audi,A7 quattro,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,0,20.3418,25.7406,28.6426,40.8076,23.3924,378,5,5
38916,Cadillac,CTS AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,97,19.3663,24.4,27.4851,39.0,22.3352,398,4,4
38917,Cadillac,ATS,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,91,91,22.3944,28.6,30.5068,43.75,25.4385,348,5,5
38918,Cadillac,CTS AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,97,21.0,27.7,29.0,42.3,24.0,368,5,5
38919,Cadillac,CTS,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.6,0,97,16.0,21.1,24.0,35.0,19.0,488,3,3
38920,Cadillac,ATS,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,91,91,20.3124,25.7,29.5278,42.2,23.6312,376,5,5
38921,Cadillac,CTS,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,97,20.3124,25.7,29.5278,42.2,23.6312,376,5,5
38922,Cadillac,CTS-V,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,6.2,0,97,14.2845,17.6,21.2439,29.5,16.7544,530,3,3
38923,Cadillac,ATS,2018,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,91,91,19.5739,24.6843,28.5535,40.668,22.8006,388,5,5
38924,Hyundai,Elantra,2018,Midsize Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,0,96,26.4716,33.2,33.3906,46.7,29.1938,305,6,6
38925,Hyundai,Elantra,2018,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,96,21.9668,28.0,30.0971,43.1,25.0067,356,5,5
38926,Hyundai,Elantra,2018,Midsize Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.4,0,96,31.5612,41.4,39.8483,58.8,34.8198,256,8,8
38927,Infiniti,Q50,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,0,102,19.8036,24.9996,28.8283,41.099,23.0508,387,5,5
38928,Infiniti,Q50 AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,0,102,18.9105,23.7776,26.9624,38.1885,21.8463,408,4,4
38929,Infiniti,Q50 Red Sport,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,0,100,19.5112,24.5984,26.1609,36.9499,22.0312,404,4,4
38930,Infiniti,Q50 Red Sport  AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,0,100,19.4367,24.4963,26.0629,36.7989,21.9477,405,4,4
38931,Infiniti,Q50,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,4,2.0,0,102,22.714000000000002,29.0499,29.8341,45.7486,25.4469,349,5,5
38932,Infiniti,Q50 AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,4,2.0,0,102,21.9775,28.0152,27.5087,42.9812,24.1639,368,5,5
38933,Kia,Forte,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,96,28.6542,37.6559,37.2791,54.7735,31.9841,279,7,7
38934,Kia,Forte,2018,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,96,24.9954,32.3,34.3867,50.0,28.4977,314,6,6
38935,Kia,Forte,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,96,24.9747,32.2703,33.4286,48.4405,28.1819,318,6,6
38936,Toyota,Camry Hybrid LE,2018,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,100,50.9562,71.6297,52.6681,71.8358,51.7126,170,10,10
38937,Toyota,Camry Hybrid XLE/SE,2018,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,100,44.1939,61.7,47.0,64.5,46.2351,195,10,10
38938,Volkswagen,Passat,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,102,25.2941,32.8,36.0541,53.0,29.218000000000004,302,6,6
38939,Audi,A8 L,2018,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,107,18.6853,23.5657,29.3211,39.6,22.3303,397,4,4
38940,Cadillac,CT6 AWD,2018,Large Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,110,18.340999999999998,23.0034,26.6614,37.7225,21.3375,416,4,4
38941,Kia,Forte 5,2018,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,0,24.9081,32.1744,33.5432,48.6265,28.1716,317,6,6
38966,Audi,RS 3,2017,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,5,2.5,0,86,18.9487,23.2,28.4333,39.3,22.2954,399,5,5
38967,Bentley,Continental Supersports Convertible,2017,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,86,0,10.7629,13.2,18.7339,23.7,13.3117,667,1,1
38968,Bentley,Continental Supersports,2017,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,89,0,11.1027,13.8,19.5388,24.7,13.7801,644,1,1
38969,Mercedes-Benz,C350e,2017,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,4,2.0,0,91,28.5,37.4,32.2,46.5,30.1,215,8,9
38973,Audi,A3 Cabriolet quattro,2018,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,79,0,21.7491,26.8492,29.5079,41.8,24.6679,359,5,5
38974,BMW,M3,2018,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,0,96,17.434,21.7785,25.3065,35.637,20.2718,439,4,4
38975,BMW,M3,2018,Compact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,0,96,17.365,21.6857,23.7388,33.2484,19.7514,450,4,4
38976,Cadillac,CT6,2018,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,110,21.5646,27.4376,29.9915,42.9328,24.6859,360,5,5
38977,Kia,Optima,2018,Large Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,0,105,27.7395,36.3,37.295,54.8,31.3546,286,7,7
39032,MINI,Cooper Convertible,2018,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,76,0,26.779,34.8884,35.4868,51.8039,30.103,294,7,7
39033,Audi,TT Coupe quattro,2018,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,74,0,23.2696,28.7495,30.3241,41.843999999999994,25.9904,336,5,5
39034,Audi,A3 quattro,2018,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,0,86,24.2578,31.3,31.2915,45.3,26.9875,330,6,6
39035,MINI,Cooper Hardtop 2 door,2018,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,26.779,34.8884,35.4868,51.8039,30.103,294,7,7
39036,MINI,Cooper Hardtop 4 door,2018,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,26.779,34.8884,35.4868,51.8039,30.103,294,7,7
39037,Toyota,Prius c,2018,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,0,0,48.0,68.9295,43.0402,63.9762,46.2364,193,10,10
39038,Volkswagen,Jetta,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,94,27.7395,36.3,38.0722,56.1,31.5986,282,7,7
39039,Volkswagen,Jetta,2018,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.4,0,94,28.4148,37.3,40.0257,59.4,32.681,271,8,8
39040,Dodge,Challenger,2018,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,94,0,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
39041,Dodge,Challenger,2018,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Midgrade Gasoline,8,5.7,94,0,15.9536,19.8,25.0202,35.1989,19.062,466,3,3
39042,Dodge,Challenger,2018,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,94,0,15.0462,18.6,24.6279,34.6,18.2395,486,3,3
39043,Dodge,Challenger,2018,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.7,94,0,15.1221,18.7,23.3102,32.6,17.9612,494,3,3
39044,Dodge,Challenger,2018,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.4,94,0,14.0551,17.3,22.5138,31.4,16.9149,523,3,3
39045,Dodge,Challenger SRT,2018,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.2,94,0,13.3461,16.1,22.0226,28.8,16.2222,546,2,2
